Product Page,Product URL,Title,Description,SKU,Price,Sale Price,On Sale,Categories
paper-products,professional-roll-3000,Professional Roll - 3000g (Code: 6101003 / 6101004),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Highly durable and absorbent for versatile usage.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">2-ply white, leaves no fluff.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gross weight: 3000g per roll, net weight: 2934g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 275.6m, with 1378 double sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sheet dimensions: 24.2 x 20 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 2 rolls per pack.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 54 packs.</p></li></ul>",SQ3658714,0,0,No,/kitchen-towels
paper-products,professional-roll-5000,Professional Roll - 5000g (Code: 6101005),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Ultimate durability and absorbency for professional use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">2-ply white, leaves no fluff.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gross weight: 5000g per roll, net weight: 4934g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 463.4m, with 2317 double sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sheet dimensions: 24.2 x 20 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 2 rolls per pack.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 54 packs.</p></li></ul>",SQ1480770,0,0,No,/kitchen-towels
paper-products,blue-professional-roll-4500,Blue Professional Roll - 4500g (Code: 0000000),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Extremely durable and absorbent, suitable for all uses.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">2-ply blue material, ensuring high performance.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Net weight: 4438g per roll.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 393m, with 1695 double sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sheet dimensions: 24.2 x 20 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Core diameter: 6.3 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 2 rolls per pack.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 54 packs.</p></li></ul>",SQ3488668,0,0,No,/kitchen-towels
paper-products,blue-professional-roll-2500,Blue Professional Roll - 2500g (Code: 6101032),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Highly durable and absorbent, suitable for versatile usage.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">2-ply blue material for professional applications.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Net weight: 2439g per roll.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 210m, with 1050 double sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sheet dimensions: 24.2 x 20 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Core diameter: 6.3 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 2 rolls per pack.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 54 packs.</p></li></ul>",SQ2031230,0,0,No,/kitchen-towels
paper-products,pro-800-kitchen-towel,PRO 800 - Kitchen Towel 800g (Code: 6106003),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Durable and absorbent professional kitchen roll for all uses.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">2-ply white material, leaves no fluff.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gross weight: 800g per roll, net weight: 764g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 68m, with 340 double sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sheet dimensions: 22.2 x 20 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 6 rolls per pack.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 44 packs.</p></li></ul>",SQ7444205,0,0,No,/kitchen-towels
paper-products,kitchen-towel-2000,2kg x 3 - Kitchen Towel 2000g (Code: 6101030),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Highly durable and absorbent professional kitchen roll for versatile use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">2-ply white embossed material, leaves no fluff.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gross weight: 2000g per roll, net weight: 1934g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 181.6m, with 908 double sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sheet dimensions: 24.2 x 20 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 3 rolls per pack.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 45 packs.</p></li></ul>",SQ8563823,0,0,No,/kitchen-towels
paper-products,roll-300-kitchen-towel,ROLL 300 - Kitchen Towel 300g (Code: 3120014),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Economic kitchen towel, ultra absorbent and durable for everyday use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Leaves no fluff, ensuring cleanliness.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Height: 20.6 cm, gross weight: 300g, net weight: 283g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 36.2m, with 181 double sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 1 roll per bundle (12 rolls per package).</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 22 bundles.</p></li></ul>",SQ2089385,0,0,No,/kitchen-towels
paper-products,roll-600-kitchen-towel,ROLL 600 - Kitchen Towel 600g (Code: 3120012),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Ultra absorbent and durable 3-ply kitchen towel for versatile use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Leaves no fluff for superior performance.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Height: 22.2 cm, gross weight: 600g, net weight: 582g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 49.4m, with 247 triple sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 1 roll per bundle (6 rolls per package).</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 44 bundles.</p></li></ul>",SQ1501818,0,0,No,/kitchen-towels
paper-products,roll-700-kitchen-towel,ROLL 700 - Kitchen Towel 700g (Code: 3120015),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Extra long and absorbent kitchen towel, 2-ply white embossed.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Leaves no fluff, ideal for extended use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Height: 22.2 cm, gross weight: 700g, net weight: 682g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 70m, with 349 double sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 1 roll per bundle (6 rolls per package).</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 44 bundles.</p></li></ul>",SQ4178561,0,0,No,/kitchen-towels
paper-products,kitchen-towel-2x350,2x350 Kitchen Towel (Code: 3120016),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Extra absorbent and durable 3-ply kitchen towel, white embossed.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sheet dimensions: 24.5 x 20 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gross weight: 350g per roll, net weight: 332g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 23.8m, with 119 triple sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 2 rolls per bundle (12 bundles per package).</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 18 bundles.</p></li></ul>",SQ2653718,0,0,No,/kitchen-towels
paper-products,economy-kitchen-towel,Economy 2-Roll Kitchen Towel (Code: 3100016),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Super economic kitchen towel with aircells technology and white hearts embossing.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Leaves no fluff for a clean finish.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Height: 24.5 cm, gross weight: 129g per roll, net weight: 129g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 12m, with 60 double sheets per roll.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 2 rolls per bundle (12 bundles per package).</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 30 bundles.</p></li></ul>",SQ4611001,0,0,No,/kitchen-towels
paper-products,extra-long-kitchen-towel,Extra Long 2-Roll Kitchen Towel (Code: 3120010),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Extra-long kitchen towel with aircells technology and blue vegetables print.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Leaves no fluff and is highly durable.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Height: 24.5 cm, gross weight: 350g per roll, net weight: 327.7g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 30.4m, with 152 double sheets per roll.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 2 rolls per bundle (8 bundles per package).</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 36 bundles.</p></li></ul>",SQ6122353,0,0,No,/kitchen-towels
paper-products,ultra-absorbent-kitchen-towel,Ultra Absorbent 2-Roll Kitchen Towel (Code: 3100007),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Ultra-absorbent 3-ply kitchen towel with aircells technology and blue vegetables print.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Leaves no fluff for premium performance.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Height: 24.5 cm, gross weight: 160g per roll, net weight: 140.2g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 10.8m, with 54 triple sheets per roll.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 2 rolls per bundle (12 bundles per package).</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 30 bundles.</p></li></ul>",SQ5431511,0,0,No,/kitchen-towels
paper-products,triple-ultra-absorbent,Triple Ultra Absorbent - 3 Rolls (Code: 3100017),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Ultra absorbent 3-ply kitchen towel with aircells technology and blue vegetables print.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Leaves no fluff.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gross weight: 232g per roll, net weight: 223g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 16m, with 80 triple sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sheet dimensions: 24.5cm height.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 3 rolls per pack.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Bundle contains 6 packages.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 30 bundles.</p></li></ul>",SQ5544165,0,0,No,/kitchen-towels
paper-products,smooth,Smooth - 2 Rolls (Code: 3120002),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Smooth and absorbent kitchen paper roll, leaves no fluff.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gross weight: 550g per roll, net weight: 528g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 49m, with 247 double sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sheet dimensions: 24.5cm height.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 2 rolls per pack.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Bundle contains 8 packages.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 32 bundles.</p></li></ul>",SQ0641023,0,0,No,/kitchen-towels
paper-products,velour-pro-700,Velour Pro - 700g (Code: 6106109),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Velour kitchen towel, white embossed 2-ply.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 22.2 x 20 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gross weight: 700g per roll, net weight: 664g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 68m, with 340 triple sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 6 rolls per pack.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 44 packages.</p></li></ul>",SQ7423575,0,0,No,/kitchen-towels
paper-products,satin-pro-785,Satin Pro - 785g (Code: 6106013),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Satin kitchen towel, white embossed 2-ply.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 22.2 x 20 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gross weight: 785g per roll, net weight: 765g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 76.8m, with 385 double sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 6 rolls per pack.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 44 packages.</p></li></ul>",SQ4764045,0,0,No,/kitchen-towels
paper-products,soft-napkins-70,Soft Napkins - 70 Sheets (Code: 3200005),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Economy napkins, 1-ply, white, and soft for every use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 28 x 30 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 70 sheets per pack, 32 packs per box.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 28 boxes.</p></li></ul>",SQ3752717,0,0,No,/paper-napkins
paper-products,economy-soft-napkins-200,Economy Soft Napkins - 200 Sheets (Code: 3200008),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Economy napkins, 1-ply, white, and soft for every use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 28 x 30 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 200 sheets per pack, 14 packs per box.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 28 boxes.</p></li></ul>",SQ0244082,0,0,No,/paper-napkins
paper-products,class-napkins-80,Class Napkins - 80 Sheets (Code: 3201006 / 3201005 / 3201008),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Class napkins, 1-ply, available in white, checkered, and flower designs.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 33 x 33 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 80 sheets per pack, 32 packs per box.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 28 boxes.</p></li></ul>",SQ2167163,0,0,No,/paper-napkins
paper-products,economy-pack-napkins-200,Economy Pack Napkins - 200 Sheets (Code: 3201010),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Economy pack napkins, 1-ply, white, and soft for every use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 33 x 33 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 200 sheets per pack, 12 packs per box.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 28 boxes.</p></li></ul>",SQ1130405,0,0,No,/paper-napkins
paper-products,velour-napkins-70,Velour Napkins - 70 Sheets (Code: 3200059),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">1-ply napkins, white, and soft for every use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 28 x 30 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 70 sheets per pack, 32 packs per box.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 28 boxes.</p></li></ul>",SQ0087123,0,0,No,/paper-napkins
paper-products,satin-napkins-50,Satin Napkins - 50 Sheets (Code: 3200056 / 3200058 / 3200057),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Economy napkins, 1-ply, available in white, blue design, and red design.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 28 x 30 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Packaged as 50 sheets per pack, 32 packs per box.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet contains 28 boxes.</p></li></ul>",SQ0275841,0,0,No,/paper-napkins
paper-products,velour-pro-kitchen-towel,Velour Pro Kitchen Towel - 700g (Code: 6106109),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">White embossed 2-ply kitchen towel.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 22.2 x 20 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gross weight: 700g, Net weight: 664g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 68m, with 340 triple sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Package: 6 rolls per pack.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet: 44 packs.</p></li></ul>",SQ0050316,0,0,No,/kitchen-towels
paper-products,pro-1000-kitchen-towel,Pro 1000 Kitchen Towel - 1000g (Code: 6106001),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Professional-grade, durable, and absorbent kitchen towel.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">2-ply white embossed.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gross weight: 1000g, Net weight: 963g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 91m, with 455 double sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 22.2 x 20 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Package: 6 rolls per pack.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet: 40 packs.</p></li></ul>",SQ1357682,0,0,No,/kitchen-towels
paper-products,satin-pro-kitchen-towel,Satin Pro Kitchen Towel - 785g (Code: 6106013),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Smooth and absorbent 2-ply kitchen towel.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 22.2 x 20 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gross weight: 785g, Net weight: 765g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 76.8m, with 385 double sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Package: 6 rolls per pack.</p></li></ul>",SQ3486418,0,0,No,/kitchen-towels
paper-products,pro-700-kitchen-towel,Pro 700 Kitchen Towel - 700g (Code: 6106003),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Durable and absorbent professional-grade kitchen towel.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">White, 2-ply embossed, leaves no fluff.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Gross weight: 700g, Net weight: 664g.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Roll length: 68m, with 340 double sheets.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 22.2 x 20 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Package: 6 rolls per pack.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet: 44 packs.</p></li></ul>",SQ5232416,0,0,No,/paper-napkins
paper-products,economy-napkins-soft,Economy Napkins Soft - 1 Ply (Code: 3200005),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Economy napkins, soft and white for everyday use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 28 x 30 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Package: 70 sheets per pack, 32 packs per box.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet: 28 boxes.</p></li></ul>",SQ0255550,0,0,No,/paper-napkins
paper-products,velour-napkins,Velour Napkins - 1 Ply (Code: 3200059),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Soft, white embossed napkins for all occasions.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 28 x 30 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Package: 70 sheets per pack, 32 packs per box.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet: 28 boxes.</p></li></ul>",SQ0154130,0,0,No,/paper-napkins
paper-products,v-folded-hand-towels-box,V-Folded Hand Towels in a Box (Code: 6103016),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Includes 130 sheets per box with white embossing.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Net weight: 242 g per box.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Sheet dimensions: 24.4 x 20.5 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Specific weight: 37 gsm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Box contains 16 pieces.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet includes 40 boxes.</p></li></ul>",SQ0496077,0,0,No,/hand-towels
paper-products,soft-napkins-750,Soft Napkins 23x24 - 750 pcs (Code: 3204001),"<ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Soft and absorbent paper napkins for professional use.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">1 ply, white.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 23 x 24 cm.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Package: 750 pieces per package, 5 packages per box.</p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Pallet: 36 boxes.</p></li></ul>",SQ7185224,0,0,No,/paper-napkins
